source,airline,origin,destination,travel_date,booking_date,departure_time,arrival_time,stops,duration_minutes,cabin_class,fare,currency,days_left,collected_at
demo,SpiceJet,GOI,DEL,2023-08-07,2023-07-18,20:00,23:22,1,202,Economy,6348.0,INR,20,2026-09-05 15:43:34.190864
demo,Air India,BLR,BOM,2024-01-08,2023-11-20,08:00,11:06,1,186,Economy,3473.0,INR,49,2026-09-05 15:43:34.190864
demo,Vistara,BOM,MAA,2024-02-01,2023-12-04,20:00,22:00,0,120,Business,15084.0,INR,59,2026-09-05 15:43:34.191863
demo,IndiGo,BLR,BOM,2023-01-20,2022-10-27,18:00,20:16,1,136,Premium Economy,5618.0,INR,85,2026-09-05 15:43:34.191863
demo,Air India,DEL,CCU,2023-03-15,2023-01-16,06:00,09:44,1,224,Economy,4122.0,INR,58,2026-09-05 15:43:34.191863
demo,Go First,BOM,BLR,2024-05-24,2024-05-06,20:00,22:28,1,148,Economy,3288.0,INR,18,2026-09-05 15:43:34.191863
demo,Akasa Air,DEL,HYD,2023-01-09,2022-12-26,16:00,19:31,1,211,Economy,4754.0,INR,14,2026-09-05 15:43:34.191863
demo,Air India,DEL,BOM,2024-03-10,2024-02-15,06:00,08:15,0,135,Business,18153.0,INR,24,2026-09-05 15:43:34.191863
demo,Akasa Air,BLR,HYD,2024-03-16,2024-01-02,14:00,15:10,0,70,Economy,2183.0,INR,74,2026-09-05 15:43:34.191863
demo,Air India,MAA,BOM,2024-03-23,2024-03-06,08:00,11:22,1,202,Business,14306.0,INR,17,2026-09-05 15:43:34.191863
demo,AirAsia India,DEL,HYD,2023-08-28,2023-06-15,20:00,23:18,1,198,Business,10841.0,INR,74,2026-09-05 15:43:34.191863
demo,AirAsia India,BLR,MAA,2023-09-01,2023-08-18,14:00,17:28,2,208,Economy,1964.0,INR,14,2026-09-05 15:43:34.191863
demo,Go First,BOM,HYD,2024-04-13,2024-02-06,10:00,12:58,1,178,Premium Economy,5006.0,INR,67,2026-09-05 15:43:34.191863
demo,Go First,JAI,BOM,2023-02-23,2023-01-29,10:00,12:31,1,151,Economy,4538.0,INR,25,2026-09-05 15:43:34.191863
demo,Akasa Air,DEL,MAA,2023-03-14,2023-03-07,16:00,19:55,1,235,Economy,9524.0,INR,7,2026-09-05 15:43:34.192862
demo,IndiGo,BLR,DEL,2023-02-24,2022-12-14,22:00,01:29,1,209,Business,15935.0,INR,72,2026-09-05 15:43:34.192862
demo,IndiGo,BOM,BLR,2023-09-18,2023-06-22,20:00,21:45,0,105,Economy,3519.0,INR,88,2026-09-05 15:43:34.192862
demo,Vistara,BOM,DEL,2024-04-18,2024-01-24,20:00,22:15,0,135,Economy,5657.0,INR,85,2026-09-05 15:43:34.192862
demo,SpiceJet,GOI,DEL,2024-03-04,2023-12-30,14:00,17:35,1,215,Economy,4719.0,INR,65,2026-09-05 15:43:34.192862
demo,IndiGo,DEL,BLR,2023-12-25,2023-10-02,22:00,00:45,0,165,Economy,4867.0,INR,84,2026-09-05 15:43:34.192862
demo,Air India,BOM,HYD,2023-11-20,2023-09-26,20:00,22:16,1,136,Business,12738.0,INR,55,2026-09-05 15:43:34.192862
demo,Go First,DEL,BOM,2024-02-02,2023-12-10,14:00,16:15,0,135,Economy,4203.0,INR,54,2026-09-05 15:43:34.192862
demo,AirAsia India,DEL,CCU,2023-04-23,2023-02-06,08:00,10:15,0,135,Business,10564.0,INR,76,2026-09-05 15:43:34.192862
demo,Go First,JAI,BOM,2023-07-16,2023-05-30,20:00,23:15,1,195,Business,14133.0,INR,47,2026-09-05 15:43:34.192862
demo,IndiGo,BOM,DEL,2023-07-07,2023-05-05,20:00,23:38,1,218,Economy,4054.0,INR,63,2026-09-05 15:43:34.192862
demo,Akasa Air,DEL,CCU,2023-07-08,2023-05-12,12:00,14:46,1,166,Economy,3700.0,INR,57,2026-09-05 15:43:34.192862
demo,SpiceJet,MAA,BOM,2023-10-03,2023-08-02,06:00,08:00,0,120,Economy,3943.0,INR,62,2026-09-05 15:43:34.192862
demo,SpiceJet,CCU,DEL,2023-03-20,2023-01-26,20:00,22:15,0,135,Business,12955.0,INR,53,2026-09-05 15:43:34.192862
demo,AirAsia India,HYD,DEL,2024-04-10,2024-02-28,20:00,23:12,1,192,Economy,3636.0,INR,42,2026-09-05 15:43:34.193862
demo,Vistara,CCU,BOM,2023-12-04,2023-11-10,22:00,01:58,1,238,Economy,7283.0,INR,24,2026-09-05 15:43:34.193862
demo,Go First,CCU,DEL,2023-06-23,2023-05-02,06:00,08:15,0,135,Economy,3094.0,INR,52,2026-09-05 15:43:34.193862
demo,Go First,BLR,DEL,2023-02-24,2023-02-19,12:00,15:22,1,202,Economy,6573.0,INR,5,2026-09-05 15:43:34.193862
demo,Akasa Air,BOM,HYD,2023-11-03,2023-10-14,06:00,07:30,0,90,Premium Economy,8359.0,INR,20,2026-09-05 15:43:34.193862
demo,SpiceJet,DEL,HYD,2023-02-20,2023-01-14,08:00,10:30,0,150,Premium Economy,7053.0,INR,37,2026-09-05 15:43:34.193862
demo,AirAsia India,DEL,MAA,2024-01-08,2023-10-19,10:00,13:00,0,180,Economy,4554.0,INR,81,2026-09-05 15:43:34.193862
demo,Akasa Air,AMD,DEL,2023-08-05,2023-07-03,20:00,22:01,1,121,Economy,3124.0,INR,33,2026-09-05 15:43:34.193862
demo,Go First,JAI,BOM,2023-10-30,2023-09-06,06:00,08:00,0,120,Premium Economy,7603.0,INR,54,2026-09-05 15:43:34.193862
demo,AirAsia India,BOM,MAA,2023-10-06,2023-08-03,16:00,18:00,0,120,Business,10345.0,INR,64,2026-09-05 15:43:34.193862
demo,Vistara,BLR,BOM,2023-11-23,2023-10-02,10:00,11:45,0,105,Economy,4910.0,INR,52,2026-09-05 15:43:34.193862
demo,IndiGo,BLR,BOM,2023-07-07,2023-06-27,08:00,10:25,1,145,Business,18238.0,INR,10,2026-09-05 15:43:34.193862
demo,AirAsia India,HYD,DEL,2024-02-02,2024-01-05,12:00,14:30,0,150,Economy,4725.0,INR,28,2026-09-05 15:43:34.193862
demo,Akasa Air,GOI,DEL,2023-04-09,2023-03-10,12:00,15:07,1,187,Economy,5341.0,INR,30,2026-09-05 15:43:34.194861
demo,AirAsia India,BLR,DEL,2024-04-22,2024-03-06,20:00,22:45,0,165,Economy,4014.0,INR,47,2026-09-05 15:43:34.194861
demo,Vistara,CCU,BOM,2023-08-10,2023-05-16,08:00,11:42,1,222,Economy,5506.0,INR,86,2026-09-05 15:43:34.194861
demo,AirAsia India,DEL,BOM,2024-03-12,2023-12-29,10:00,12:57,1,177,Economy,3317.0,INR,74,2026-09-05 15:43:34.194861
demo,Vistara,HYD,DEL,2024-01-07,2023-10-24,22:00,02:24,2,264,Economy,4319.0,INR,75,2026-09-05 15:43:34.194861
demo,Air India,AMD,DEL,2023-09-05,2023-08-17,10:00,12:28,1,148,Economy,4229.0,INR,19,2026-09-05 15:43:34.194861
demo,SpiceJet,MAA,BOM,2023-09-24,2023-09-19,16:00,18:00,0,120,Economy,6395.0,INR,5,2026-09-05 15:43:34.194861
demo,IndiGo,DEL,HYD,2023-06-08,2023-05-31,22:00,01:09,1,189,Economy,5383.0,INR,8,2026-09-05 15:43:34.194861
demo,Vistara,GOI,BOM,2023-08-23,2023-07-12,16:00,18:33,1,153,Economy,3166.0,INR,42,2026-09-05 15:43:34.194861
demo,Akasa Air,BLR,MAA,2024-02-20,2024-02-04,08:00,09:10,0,70,Business,8657.0,INR,16,2026-09-05 15:43:34.194861
demo,Go First,HYD,DEL,2023-03-13,2023-02-12,14:00,16:30,0,150,Economy,4620.0,INR,29,2026-09-05 15:43:34.194861
demo,Air India,GOI,BOM,2023-04-07,2023-03-23,06:00,07:15,0,75,Economy,4052.0,INR,15,2026-09-05 15:43:34.194861
demo,Akasa Air,DEL,MAA,2023-07-13,2023-04-30,18:00,21:00,0,180,Economy,5115.0,INR,74,2026-09-05 15:43:34.194861
demo,AirAsia India,BOM,DEL,2024-01-24,2024-01-05,12:00,14:15,0,135,Economy,4610.0,INR,19,2026-09-05 15:43:34.194861
demo,AirAsia India,DEL,CCU,2023-06-06,2023-05-02,12:00,14:15,0,135,Economy,3721.0,INR,35,2026-09-05 15:43:34.195861
demo,Air India,BLR,DEL,2023-06-06,2023-04-09,20:00,22:45,0,165,Economy,4570.0,INR,58,2026-09-05 15:43:34.195861
demo,SpiceJet,HYD,BOM,2024-01-14,2023-10-20,16:00,17:30,0,90,Business,12944.0,INR,86,2026-09-05 15:43:34.195861
demo,Air India,BOM,HYD,2023-08-28,2023-07-23,16:00,18:27,1,147,Business,12205.0,INR,36,2026-09-05 15:43:34.195861
demo,Air India,BLR,DEL,2023-03-28,2023-01-06,06:00,09:22,1,202,Economy,4594.0,INR,81,2026-09-05 15:43:34.195861
demo,AirAsia India,DEL,CCU,2023-03-21,2023-03-01,08:00,10:15,0,135,Economy,3675.0,INR,20,2026-09-05 15:43:34.195861
demo,Go First,MAA,DEL,2023-10-08,2023-09-27,16:00,19:00,0,180,Business,21409.0,INR,11,2026-09-05 15:43:34.195861
demo,Akasa Air,BLR,HYD,2023-01-08,2022-12-06,08:00,09:10,0,70,Economy,2549.0,INR,33,2026-09-05 15:43:34.195861
demo,Vistara,AMD,DEL,2024-04-19,2024-02-21,18:00,19:20,0,80,Economy,4589.0,INR,58,2026-09-05 15:43:34.195861
demo,Go First,MAA,BOM,2023-07-02,2023-04-21,06:00,09:28,1,208,Economy,3194.0,INR,72,2026-09-05 15:43:34.195861
demo,Go First,DEL,MAA,2024-03-17,2024-01-01,18:00,21:00,0,180,Economy,4636.0,INR,76,2026-09-05 15:43:34.195861
demo,Vistara,CCU,BOM,2023-04-02,2023-03-25,10:00,13:00,0,180,Economy,8051.0,INR,8,2026-09-05 15:43:34.195861
demo,AirAsia India,JAI,BOM,2023-11-06,2023-09-29,18:00,20:46,1,166,Economy,4074.0,INR,38,2026-09-05 15:43:34.195861
demo,Go First,GOI,DEL,2023-04-12,2023-02-28,10:00,12:15,0,135,Economy,4945.0,INR,43,2026-09-05 15:43:34.195861
demo,IndiGo,DEL,BOM,2023-11-03,2023-11-02,08:00,10:15,0,135,Economy,8542.0,INR,1,2026-09-05 15:43:34.196860
demo,Air India,BLR,DEL,2023-05-23,2023-04-22,12:00,16:08,1,248,Economy,4878.0,INR,31,2026-09-05 15:43:34.196860
demo,Air India,BOM,BLR,2024-01-26,2023-11-16,20:00,21:45,0,105,Economy,4198.0,INR,71,2026-09-05 15:43:34.196860
demo,Air India,JAI,BOM,2023-08-20,2023-06-18,06:00,08:00,0,120,Economy,3871.0,INR,63,2026-09-05 15:43:34.196860
demo,Go First,HYD,BOM,2023-05-21,2023-03-17,20:00,22:25,1,145,Economy,2928.0,INR,65,2026-09-05 15:43:34.196860
demo,AirAsia India,GOI,DEL,2023-08-08,2023-07-02,10:00,13:28,1,208,Economy,5312.0,INR,37,2026-09-05 15:43:34.196860
demo,Go First,JAI,BOM,2024-04-22,2024-02-18,22:00,02:08,2,248,Business,11094.0,INR,64,2026-09-05 15:43:34.196860
demo,Go First,DEL,BOM,2023-07-22,2023-07-01,22:00,00:15,0,135,Business,15576.0,INR,21,2026-09-05 15:43:34.196860
demo,Air India,BLR,BOM,2023-03-10,2023-01-03,12:00,13:45,0,105,Economy,3145.0,INR,66,2026-09-05 15:43:34.196860
demo,Go First,BOM,HYD,2024-03-19,2024-01-04,12:00,14:42,1,162,Premium Economy,5316.0,INR,75,2026-09-05 15:43:34.196860
demo,Akasa Air,BOM,DEL,2023-12-29,2023-12-05,18:00,20:15,0,135,Economy,5227.0,INR,24,2026-09-05 15:43:34.196860
demo,Vistara,BLR,BOM,2023-06-19,2023-04-02,12:00,15:08,1,188,Economy,3511.0,INR,78,2026-09-05 15:43:34.196860
demo,SpiceJet,DEL,BOM,2024-03-28,2024-02-25,22:00,01:35,1,215,Economy,3878.0,INR,32,2026-09-05 15:43:34.196860
demo,AirAsia India,CCU,BOM,2023-01-08,2022-12-11,18:00,21:53,1,233,Economy,5760.0,INR,28,2026-09-05 15:43:34.196860
demo,IndiGo,BLR,MAA,2023-09-03,2023-06-23,16:00,18:11,1,131,Premium Economy,3272.0,INR,72,2026-09-05 15:43:34.196860
demo,Akasa Air,BOM,BLR,2023-08-04,2023-06-13,08:00,10:25,1,145,Economy,3164.0,INR,52,2026-09-05 15:43:34.197859
demo,Akasa Air,AMD,DEL,2023-09-19,2023-07-12,06:00,07:20,0,80,Economy,2810.0,INR,69,2026-09-05 15:43:34.197859
demo,AirAsia India,BLR,HYD,2023-02-12,2022-12-12,06:00,07:54,1,114,Economy,2003.0,INR,62,2026-09-05 15:43:34.197859
demo,Akasa Air,GOI,DEL,2023-07-12,2023-05-17,18:00,21:00,1,180,Premium Economy,8040.0,INR,56,2026-09-05 15:43:34.197859
demo,SpiceJet,BOM,HYD,2024-02-04,2024-01-08,10:00,11:30,0,90,Economy,3527.0,INR,27,2026-09-05 15:43:34.197859
demo,AirAsia India,BLR,HYD,2023-09-14,2023-06-23,10:00,11:10,0,70,Economy,2043.0,INR,83,2026-09-05 15:43:34.197859
demo,Akasa Air,AMD,DEL,2024-05-06,2024-03-11,14:00,15:20,0,80,Business,11145.0,INR,56,2026-09-05 15:43:34.197859
demo,Air India,BOM,BLR,2023-11-01,2023-10-12,18:00,19:45,0,105,Economy,5303.0,INR,20,2026-09-05 15:43:34.197859
demo,Vistara,DEL,BOM,2023-08-08,2023-06-10,08:00,10:53,1,173,Economy,4374.0,INR,59,2026-09-05 15:43:34.197859
demo,Akasa Air,BOM,BLR,2023-02-14,2023-01-14,10:00,11:45,0,105,Economy,3661.0,INR,31,2026-09-05 15:43:34.197859
demo,IndiGo,DEL,MAA,2023-08-14,2023-06-14,18:00,21:00,0,180,Economy,4353.0,INR,61,2026-09-05 15:43:34.197859
demo,AirAsia India,BOM,MAA,2024-05-09,2024-04-17,22:00,00:35,1,155,Economy,3767.0,INR,22,2026-09-05 15:43:34.197859
demo,IndiGo,BLR,DEL,2023-07-28,2023-05-14,20:00,22:45,0,165,Economy,4463.0,INR,75,2026-09-05 15:43:34.197859
demo,Vistara,BLR,DEL,2024-03-03,2023-12-10,14:00,16:45,0,165,Economy,5476.0,INR,84,2026-09-05 15:43:34.197859
demo,IndiGo,CCU,DEL,2023-04-29,2023-02-26,06:00,09:22,1,202,Economy,2974.0,INR,62,2026-09-05 15:43:34.197859
demo,Air India,BLR,BOM,2024-03-04,2024-02-19,12:00,14:54,1,174,Economy,5521.0,INR,14,2026-09-05 15:43:34.198859
demo,Air India,MAA,DEL,2024-03-21,2024-03-04,22:00,01:00,0,180,Economy,6053.0,INR,17,2026-09-05 15:43:34.198859
demo,SpiceJet,MAA,DEL,2023-01-18,2022-11-14,20:00,23:35,1,215,Economy,4451.0,INR,65,2026-09-05 15:43:34.198859
demo,Akasa Air,HYD,DEL,2023-02-21,2023-01-21,16:00,18:30,0,150,Economy,4206.0,INR,31,2026-09-05 15:43:34.198859
demo,SpiceJet,BLR,DEL,2023-08-05,2023-06-28,06:00,10:10,1,250,Economy,4049.0,INR,38,2026-09-05 15:43:34.198859
demo,IndiGo,DEL,BOM,2023-12-03,2023-11-22,14:00,16:15,0,135,Economy,6078.0,INR,11,2026-09-05 15:43:34.198859
demo,Go First,MAA,BOM,2024-05-22,2024-05-09,22:00,00:00,0,120,Business,22411.0,INR,13,2026-09-05 15:43:34.198859
demo,Go First,BLR,MAA,2024-01-01,2023-10-21,22:00,23:10,0,70,Economy,1819.0,INR,72,2026-09-05 15:43:34.198859
demo,Air India,MAA,BOM,2023-06-12,2023-05-11,22:00,00:40,1,160,Economy,3367.0,INR,32,2026-09-05 15:43:34.198859
demo,SpiceJet,BOM,MAA,2023-12-29,2023-11-29,14:00,17:08,1,188,Business,13826.0,INR,30,2026-09-05 15:43:34.198859
demo,SpiceJet,CCU,DEL,2023-01-20,2023-01-18,20:00,22:15,0,135,Business,25705.0,INR,2,2026-09-05 15:43:34.198859
demo,Air India,DEL,CCU,2023-03-03,2023-01-16,18:00,20:15,0,135,Economy,3997.0,INR,46,2026-09-05 15:43:34.198859
demo,AirAsia India,MAA,BOM,2024-02-08,2024-01-18,16:00,18:00,0,120,Economy,4053.0,INR,21,2026-09-05 15:43:34.198859
demo,SpiceJet,DEL,CCU,2023-12-24,2023-11-05,20:00,23:39,1,219,Economy,3910.0,INR,49,2026-09-05 15:43:34.198859
demo,Go First,MAA,BOM,2023-01-19,2022-12-15,16:00,20:12,2,252,Economy,2572.0,INR,35,2026-09-05 15:43:34.198859
demo,Akasa Air,BOM,DEL,2023-08-14,2023-07-08,16:00,18:15,0,135,Economy,4707.0,INR,37,2026-09-05 15:43:34.199858
demo,Akasa Air,BLR,MAA,2023-04-22,2023-03-04,18:00,19:46,1,106,Economy,2380.0,INR,49,2026-09-05 15:43:34.199858
demo,Go First,BLR,HYD,2024-01-08,2023-12-02,12:00,13:10,0,70,Economy,2269.0,INR,37,2026-09-05 15:43:34.200023
demo,IndiGo,BLR,DEL,2023-07-19,2023-04-29,14:00,18:07,1,247,Economy,3873.0,INR,81,2026-09-05 15:43:34.200023
demo,Air India,JAI,BOM,2024-03-18,2024-01-12,12:00,14:43,1,163,Economy,4173.0,INR,66,2026-09-05 15:43:34.200023
demo,Vistara,AMD,DEL,2024-04-25,2024-02-06,18:00,19:20,0,80,Economy,3982.0,INR,79,2026-09-05 15:43:34.200023
demo,Akasa Air,GOI,BOM,2023-12-07,2023-11-10,18:00,19:15,0,75,Economy,3568.0,INR,27,2026-09-05 15:43:34.200023
demo,Akasa Air,DEL,HYD,2023-02-12,2022-11-28,14:00,16:30,0,150,Business,14535.0,INR,76,2026-09-05 15:43:34.200023
demo,Go First,GOI,BOM,2024-03-15,2023-12-23,20:00,21:15,0,75,Economy,2608.0,INR,83,2026-09-05 15:43:34.200023
demo,Vistara,AMD,DEL,2024-06-13,2024-06-10,10:00,11:20,0,80,Economy,11126.0,INR,3,2026-09-05 15:43:34.200023
demo,Vistara,HYD,DEL,2023-01-02,2022-11-09,06:00,11:14,2,314,Economy,4573.0,INR,54,2026-09-05 15:43:34.200023
demo,Go First,CCU,BOM,2024-02-05,2023-12-10,14:00,17:00,0,180,Premium Economy,7006.0,INR,57,2026-09-05 15:43:34.200023
demo,Vistara,BOM,MAA,2023-08-29,2023-06-23,16:00,18:00,0,120,Premium Economy,7207.0,INR,67,2026-09-05 15:43:34.200023
demo,IndiGo,BOM,HYD,2024-03-24,2024-01-17,08:00,09:30,0,90,Business,12262.0,INR,67,2026-09-05 15:43:34.200023
demo,Go First,DEL,BLR,2023-05-21,2023-04-04,20:00,22:45,0,165,Economy,4673.0,INR,47,2026-09-05 15:43:34.201024
demo,Go First,BLR,HYD,2023-09-26,2023-07-24,20:00,21:10,0,70,Business,6304.0,INR,64,2026-09-05 15:43:34.201024
demo,Vistara,DEL,MAA,2024-04-05,2024-01-15,12:00,15:59,1,239,Economy,5653.0,INR,81,2026-09-05 15:43:34.201024
demo,Go First,HYD,BOM,2024-04-14,2024-02-19,16:00,17:30,0,90,Premium Economy,6173.0,INR,55,2026-09-05 15:43:34.201024
demo,Vistara,CCU,BOM,2023-03-10,2023-01-14,08:00,11:00,0,180,Economy,6120.0,INR,55,2026-09-05 15:43:34.201024
demo,SpiceJet,CCU,BOM,2023-09-30,2023-07-10,10:00,13:00,0,180,Premium Economy,9103.0,INR,82,2026-09-05 15:43:34.201024
demo,Go First,DEL,BLR,2023-07-01,2023-05-19,16:00,18:45,0,165,Economy,4899.0,INR,43,2026-09-05 15:43:34.201024
demo,Vistara,BLR,HYD,2023-02-05,2022-12-25,20:00,21:40,1,100,Economy,3087.0,INR,42,2026-09-05 15:43:34.201024
demo,AirAsia India,DEL,BLR,2023-05-31,2023-03-11,20:00,22:45,0,165,Business,13715.0,INR,81,2026-09-05 15:43:34.201024
demo,SpiceJet,HYD,BOM,2023-04-03,2023-01-18,14:00,16:23,1,143,Economy,3108.0,INR,75,2026-09-05 15:43:34.201024
demo,Go First,GOI,BOM,2024-04-18,2024-04-17,08:00,09:15,0,75,Business,18605.0,INR,1,2026-09-05 15:43:34.201024
demo,Akasa Air,DEL,HYD,2023-05-17,2023-02-25,06:00,09:33,1,213,Economy,3070.0,INR,81,2026-09-05 15:43:34.201024
demo,Go First,BLR,HYD,2023-05-23,2023-04-22,16:00,18:05,1,125,Economy,2503.0,INR,31,2026-09-05 15:43:34.201024
demo,SpiceJet,MAA,DEL,2023-12-20,2023-10-17,22:00,01:00,0,180,Premium Economy,8244.0,INR,64,2026-09-05 15:43:34.202023
demo,SpiceJet,BOM,MAA,2023-06-20,2023-04-10,18:00,21:13,1,193,Economy,3043.0,INR,71,2026-09-05 15:43:34.202023
demo,SpiceJet,DEL,CCU,2023-10-31,2023-09-06,10:00,13:33,1,213,Business,12449.0,INR,55,2026-09-05 15:43:34.202023
demo,AirAsia India,BLR,HYD,2024-04-24,2024-04-16,10:00,11:10,0,70,Economy,3201.0,INR,8,2026-09-05 15:43:34.202023
demo,Air India,DEL,CCU,2023-12-19,2023-10-16,14:00,16:15,0,135,Premium Economy,8555.0,INR,64,2026-09-05 15:43:34.202023
demo,AirAsia India,MAA,DEL,2024-02-17,2024-01-08,12:00,15:00,0,180,Economy,4988.0,INR,40,2026-09-05 15:43:34.202023
demo,Vistara,DEL,HYD,2023-06-08,2023-03-29,06:00,09:14,1,194,Economy,4792.0,INR,71,2026-09-05 15:43:34.202023
demo,IndiGo,BLR,MAA,2023-10-28,2023-10-16,10:00,11:10,0,70,Economy,3904.0,INR,12,2026-09-05 15:43:34.202023
demo,Go First,AMD,DEL,2023-07-12,2023-05-19,06:00,09:58,2,238,Economy,2731.0,INR,54,2026-09-05 15:43:34.202023
demo,Air India,DEL,MAA,2024-01-06,2023-11-08,20:00,23:00,0,180,Economy,5619.0,INR,59,2026-09-05 15:43:34.202023
demo,SpiceJet,MAA,BOM,2023-08-11,2023-07-19,14:00,16:00,0,120,Economy,3837.0,INR,23,2026-09-05 15:43:34.202023
demo,Akasa Air,HYD,BOM,2023-06-24,2023-04-05,18:00,19:30,0,90,Economy,3077.0,INR,80,2026-09-05 15:43:34.202023
demo,Go First,AMD,DEL,2023-12-23,2023-10-21,16:00,17:56,1,116,Premium Economy,4860.0,INR,63,2026-09-05 15:43:34.202023
demo,Air India,BLR,HYD,2024-02-04,2024-01-08,16:00,17:10,0,70,Premium Economy,5599.0,INR,27,2026-09-05 15:43:34.202023
demo,SpiceJet,CCU,BOM,2023-08-24,2023-06-12,10:00,13:00,0,180,Economy,4638.0,INR,73,2026-09-05 15:43:34.203023
demo,IndiGo,BOM,HYD,2024-01-23,2023-11-28,06:00,07:30,0,90,Premium Economy,6466.0,INR,56,2026-09-05 15:43:34.203023
demo,Go First,DEL,CCU,2023-07-30,2023-07-05,10:00,12:15,0,135,Economy,4270.0,INR,25,2026-09-05 15:43:34.203023
demo,SpiceJet,DEL,BOM,2023-11-08,2023-10-30,14:00,16:15,0,135,Economy,5229.0,INR,9,2026-09-05 15:43:34.203023
demo,Air India,BLR,MAA,2023-09-01,2023-08-10,16:00,18:16,2,136,Economy,2544.0,INR,22,2026-09-05 15:43:34.203023
demo,Air India,CCU,DEL,2024-02-26,2024-01-14,16:00,18:15,0,135,Economy,4016.0,INR,43,2026-09-05 15:43:34.203023
demo,AirAsia India,MAA,DEL,2023-01-09,2022-11-09,10:00,13:55,1,235,Economy,3500.0,INR,61,2026-09-05 15:43:34.203023
demo,Air India,BLR,MAA,2023-11-03,2023-09-23,06:00,07:10,0,70,Economy,3001.0,INR,41,2026-09-05 15:43:34.203023
demo,Akasa Air,GOI,BOM,2024-06-09,2024-04-17,20:00,22:03,1,123,Economy,3161.0,INR,53,2026-09-05 15:43:34.203023
demo,SpiceJet,JAI,BOM,2024-06-06,2024-05-13,18:00,20:00,0,120,Business,16761.0,INR,24,2026-09-05 15:43:34.203023
demo,Air India,GOI,DEL,2023-12-20,2023-12-12,14:00,17:05,1,185,Economy,7769.0,INR,8,2026-09-05 15:43:34.203023
demo,Akasa Air,DEL,BOM,2023-01-20,2022-12-24,16:00,18:50,1,170,Economy,3773.0,INR,27,2026-09-05 15:43:34.203023
demo,Go First,GOI,BOM,2024-01-16,2023-11-07,18:00,20:20,1,140,Economy,2802.0,INR,70,2026-09-05 15:43:34.203023
demo,Air India,BLR,BOM,2024-06-26,2024-04-12,10:00,12:57,1,177,Business,9914.0,INR,75,2026-09-05 15:43:34.203023
demo,Go First,DEL,BOM,2023-05-23,2023-04-17,22:00,01:15,1,195,Economy,3950.0,INR,36,2026-09-05 15:43:34.204022
demo,SpiceJet,BLR,DEL,2023-10-06,2023-07-15,06:00,10:51,2,291,Economy,3843.0,INR,83,2026-09-05 15:43:34.204022
demo,SpiceJet,DEL,CCU,2023-01-17,2022-12-07,12:00,14:15,0,135,Economy,3376.0,INR,41,2026-09-05 15:43:34.204022
demo,Go First,DEL,CCU,2023-11-06,2023-10-25,14:00,16:15,0,135,Economy,5533.0,INR,12,2026-09-05 15:43:34.204022
demo,Air India,DEL,CCU,2023-11-23,2023-11-12,12:00,15:15,1,195,Economy,4413.0,INR,11,2026-09-05 15:43:34.204022
demo,Air India,BOM,MAA,2024-04-14,2024-02-26,22:00,00:00,0,120,Premium Economy,8256.0,INR,48,2026-09-05 15:43:34.204022
demo,Go First,CCU,BOM,2023-10-12,2023-09-22,10:00,13:00,0,180,Economy,5177.0,INR,20,2026-09-05 15:43:34.204022
demo,Vistara,GOI,DEL,2024-02-13,2023-12-06,22:00,00:15,0,135,Economy,5450.0,INR,69,2026-09-05 15:43:34.204022
demo,Akasa Air,DEL,CCU,2023-04-17,2023-04-11,16:00,19:38,1,218,Economy,6821.0,INR,6,2026-09-05 15:43:34.204022
demo,Vistara,DEL,HYD,2023-11-14,2023-10-02,18:00,20:30,0,150,Economy,5480.0,INR,43,2026-09-05 15:43:34.204022
demo,Vistara,CCU,BOM,2023-05-19,2023-03-08,12:00,16:09,1,249,Economy,5766.0,INR,72,2026-09-05 15:43:34.204022
demo,Go First,DEL,HYD,2024-05-10,2024-03-31,22:00,00:30,0,150,Economy,4045.0,INR,40,2026-09-05 15:43:34.204022
demo,AirAsia India,DEL,BLR,2023-05-27,2023-05-20,10:00,13:55,1,235,Economy,7510.0,INR,7,2026-09-05 15:43:34.204022
demo,Vistara,DEL,BOM,2023-03-03,2023-02-01,14:00,16:15,0,135,Economy,5895.0,INR,30,2026-09-05 15:43:34.204022
demo,Air India,GOI,DEL,2024-06-11,2024-04-04,22:00,00:15,0,135,Economy,4625.0,INR,68,2026-09-05 15:43:34.205020
demo,Air India,DEL,CCU,2024-06-06,2024-03-16,18:00,20:15,0,135,Economy,3913.0,INR,82,2026-09-05 15:43:34.205020
demo,IndiGo,DEL,BLR,2023-08-03,2023-06-01,16:00,21:43,2,343,Economy,2981.0,INR,63,2026-09-05 15:43:34.205020
demo,Akasa Air,GOI,BOM,2023-06-23,2023-06-01,18:00,19:53,1,113,Business,10627.0,INR,22,2026-09-05 15:43:34.205020
demo,IndiGo,DEL,BOM,2024-01-09,2023-11-04,22:00,01:16,1,196,Economy,3336.0,INR,66,2026-09-05 15:43:34.205020
demo,IndiGo,BLR,BOM,2023-12-24,2023-12-14,12:00,14:16,1,136,Economy,3892.0,INR,10,2026-09-05 15:43:34.205020
demo,SpiceJet,HYD,BOM,2024-06-16,2024-05-13,06:00,08:58,1,178,Economy,3036.0,INR,34,2026-09-05 15:43:34.205020
demo,Akasa Air,BLR,HYD,2023-07-19,2023-04-28,18:00,19:10,0,70,Economy,2380.0,INR,82,2026-09-05 15:43:34.205020
